SourceUrl,PropertyName,ObjectName,ObjectNickname,ObjectGuid,ObjectDescription,ContainerText,JsonPath
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186021175/187861620B26092B0D29CCA50545F1F98DFFA761/","BackURL","Card","","ff533b","","Bag | TEMPLATE{Rules & FAQ Bag} | Deck | Reference Cards | Card","$.ObjectStates[47].ContainedObjects[3].ContainedObjects[2].CustomDeck.163.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186021175/187861620B26092B0D29CCA50545F1F98DFFA761/","BackURL","Card","","0c0472","","Bag | TEMPLATE{Rules & FAQ Bag} | Deck | Reference Cards | Card","$.ObjectStates[47].ContainedObjects[3].ContainedObjects[3].CustomDeck.163.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186021175/187861620B26092B0D29CCA50545F1F98DFFA761/","BackURL","Card","","c31335","","Bag | TEMPLATE{Rules & FAQ Bag} | Deck | Reference Cards | Card","$.ObjectStates[47].ContainedObjects[3].ContainedObjects[4].CustomDeck.163.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186021175/187861620B26092B0D29CCA50545F1F98DFFA761/","BackURL","Card","","2463b9","","Bag | TEMPLATE{Rules & FAQ Bag} | Deck | Reference Cards | Card","$.ObjectStates[47].ContainedObjects[3].ContainedObjects[5].CustomDeck.163.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186021175/187861620B26092B0D29CCA50545F1F98DFFA761/","BackURL","Card","","efd582","","Bag | TEMPLATE{Rules & FAQ Bag} | Deck | Reference Cards | Card","$.ObjectStates[47].ContainedObjects[3].ContainedObjects[6].CustomDeck.163.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186021175/187861620B26092B0D29CCA50545F1F98DFFA761/","BackURL","Card","","0db94e","","Bag | TEMPLATE{Rules & FAQ Bag} | Deck | Reference Cards | Card","$.ObjectStates[47].ContainedObjects[3].ContainedObjects[7].CustomDeck.163.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186021175/187861620B26092B0D29CCA50545F1F98DFFA761/","BackURL","Card","","54f30a","","Bag | TEMPLATE{Rules & FAQ Bag} | Deck | Reference Cards | Card","$.ObjectStates[47].ContainedObjects[3].ContainedObjects[8].CustomDeck.163.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186021175/187861620B26092B0D29CCA50545F1F98DFFA761/","BackURL","Card","","9be5d2","","Bag | TEMPLATE{Rules & FAQ Bag} | Deck | Reference Cards | Card","$.ObjectStates[47].ContainedObjects[3].ContainedObjects[9].CustomDeck.163.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186033816/5B6C544AA7DD81AA3F6EC0A14B91F3981835B5C3/","BackURL","Card","","0953d2","tl3t","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | T-70 X-Wing Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[0].ContainedObjects[0].ContainedObjects[0].CustomDeck.203.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186033816/5B6C544AA7DD81AA3F6EC0A14B91F3981835B5C3/","BackURL","Card","","f8bd28","tr3","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | T-70 X-Wing Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[0].ContainedObjects[0].ContainedObjects[10].CustomDeck.203.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186033816/5B6C544AA7DD81AA3F6EC0A14B91F3981835B5C3/","BackURL","Card","","14f96d","s3","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | T-70 X-Wing Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[0].ContainedObjects[0].ContainedObjects[11].CustomDeck.203.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186033816/5B6C544AA7DD81AA3F6EC0A14B91F3981835B5C3/","BackURL","Card","","d4e1e3","be3","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | T-70 X-Wing Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[0].ContainedObjects[0].ContainedObjects[12].CustomDeck.203.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186033816/5B6C544AA7DD81AA3F6EC0A14B91F3981835B5C3/","BackURL","Card","","3452ed","k4","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | T-70 X-Wing Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[0].ContainedObjects[0].ContainedObjects[13].CustomDeck.203.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186033816/5B6C544AA7DD81AA3F6EC0A14B91F3981835B5C3/","BackURL","Card","","515d5f","s4","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | T-70 X-Wing Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[0].ContainedObjects[0].ContainedObjects[14].CustomDeck.203.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186033816/5B6C544AA7DD81AA3F6EC0A14B91F3981835B5C3/","BackURL","Card","","57b757","be2","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | T-70 X-Wing Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[0].ContainedObjects[0].ContainedObjects[15].CustomDeck.203.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186033816/5B6C544AA7DD81AA3F6EC0A14B91F3981835B5C3/","BackURL","Card","","b8ccae","be1","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | T-70 X-Wing Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[0].ContainedObjects[0].ContainedObjects[16].CustomDeck.203.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186033816/5B6C544AA7DD81AA3F6EC0A14B91F3981835B5C3/","BackURL","Card","","8c7261","te3","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | T-70 X-Wing Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[0].ContainedObjects[0].ContainedObjects[17].CustomDeck.203.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186033816/5B6C544AA7DD81AA3F6EC0A14B91F3981835B5C3/","BackURL","Card","","696319","te2","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | T-70 X-Wing Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[0].ContainedObjects[0].ContainedObjects[18].CustomDeck.203.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186033816/5B6C544AA7DD81AA3F6EC0A14B91F3981835B5C3/","BackURL","Card","","838e01","tr3t","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | T-70 X-Wing Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[0].ContainedObjects[0].ContainedObjects[1].CustomDeck.203.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186033816/5B6C544AA7DD81AA3F6EC0A14B91F3981835B5C3/","BackURL","Card","","39924e","spec","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | T-70 X-Wing Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[0].ContainedObjects[0].ContainedObjects[2].CustomDeck.203.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186033816/5B6C544AA7DD81AA3F6EC0A14B91F3981835B5C3/","BackURL","Card","","a4c9de","tr2","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | T-70 X-Wing Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[0].ContainedObjects[0].ContainedObjects[3].CustomDeck.203.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186033816/5B6C544AA7DD81AA3F6EC0A14B91F3981835B5C3/","BackURL","Card","","412b18","spec","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | T-70 X-Wing Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[0].ContainedObjects[0].ContainedObjects[4].CustomDeck.203.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186033816/5B6C544AA7DD81AA3F6EC0A14B91F3981835B5C3/","BackURL","Card","","242f6c","br1","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | T-70 X-Wing Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[0].ContainedObjects[0].ContainedObjects[5].CustomDeck.203.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186033816/5B6C544AA7DD81AA3F6EC0A14B91F3981835B5C3/","BackURL","Card","","056f6d","br2","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | T-70 X-Wing Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[0].ContainedObjects[0].ContainedObjects[6].CustomDeck.203.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186033816/5B6C544AA7DD81AA3F6EC0A14B91F3981835B5C3/","BackURL","Card","","e3c552","s2","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | T-70 X-Wing Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[0].ContainedObjects[0].ContainedObjects[7].CustomDeck.203.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186033816/5B6C544AA7DD81AA3F6EC0A14B91F3981835B5C3/","BackURL","Card","","d93cbd","s1","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | T-70 X-Wing Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[0].ContainedObjects[0].ContainedObjects[8].CustomDeck.203.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186033816/5B6C544AA7DD81AA3F6EC0A14B91F3981835B5C3/","BackURL","Card","","b51f9f","br3","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | T-70 X-Wing Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[0].ContainedObjects[0].ContainedObjects[9].CustomDeck.203.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186035335/4B7934A1012AC06ED629571B90D480C5DAAB30D7/","BackURL","Card","","33163c","br1","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | K-Wing Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[10].ContainedObjects[0].ContainedObjects[0].CustomDeck.194.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186035335/4B7934A1012AC06ED629571B90D480C5DAAB30D7/","BackURL","Card","","087f32","bl2","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | K-Wing Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[10].ContainedObjects[0].ContainedObjects[10].CustomDeck.194.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186035335/4B7934A1012AC06ED629571B90D480C5DAAB30D7/","BackURL","Card","","8d8443","bl1","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | K-Wing Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[10].ContainedObjects[0].ContainedObjects[11].CustomDeck.194.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186035335/4B7934A1012AC06ED629571B90D480C5DAAB30D7/","BackURL","Card","","643f6a","tl2","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | K-Wing Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[10].ContainedObjects[0].ContainedObjects[12].CustomDeck.194.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186035335/4B7934A1012AC06ED629571B90D480C5DAAB30D7/","BackURL","Card","","ff46b3","spec","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | K-Wing Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[10].ContainedObjects[0].ContainedObjects[1].CustomDeck.194.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186035335/4B7934A1012AC06ED629571B90D480C5DAAB30D7/","BackURL","Card","","edb09f","spec","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | K-Wing Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[10].ContainedObjects[0].ContainedObjects[2].CustomDeck.194.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186035335/4B7934A1012AC06ED629571B90D480C5DAAB30D7/","BackURL","Card","","fee676","tr2","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | K-Wing Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[10].ContainedObjects[0].ContainedObjects[3].CustomDeck.194.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186035335/4B7934A1012AC06ED629571B90D480C5DAAB30D7/","BackURL","Card","","949534","s2","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | K-Wing Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[10].ContainedObjects[0].ContainedObjects[4].CustomDeck.194.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186035335/4B7934A1012AC06ED629571B90D480C5DAAB30D7/","BackURL","Card","","7fe1e5","br2","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | K-Wing Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[10].ContainedObjects[0].ContainedObjects[5].CustomDeck.194.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186035335/4B7934A1012AC06ED629571B90D480C5DAAB30D7/","BackURL","Card","","16fd2f","s1","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | K-Wing Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[10].ContainedObjects[0].ContainedObjects[6].CustomDeck.194.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186035335/4B7934A1012AC06ED629571B90D480C5DAAB30D7/","BackURL","Card","","cd3deb","br3","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | K-Wing Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[10].ContainedObjects[0].ContainedObjects[7].CustomDeck.194.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186035335/4B7934A1012AC06ED629571B90D480C5DAAB30D7/","BackURL","Card","","a40861","bl3","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | K-Wing Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[10].ContainedObjects[0].ContainedObjects[8].CustomDeck.194.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186035335/4B7934A1012AC06ED629571B90D480C5DAAB30D7/","BackURL","Card","","7fc1c9","s3","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | K-Wing Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[10].ContainedObjects[0].ContainedObjects[9].CustomDeck.194.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186221218/015556D2CBC6AA3BD254DA18ED574C455EF07C0E/","BackURL","Card","","293a9d","spec","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | YT-1300 Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[11].ContainedObjects[0].ContainedObjects[0].CustomDeck.14.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186221218/015556D2CBC6AA3BD254DA18ED574C455EF07C0E/","BackURL","Card","","6effa6","be2","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | YT-1300 Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[11].ContainedObjects[0].ContainedObjects[10].CustomDeck.14.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186221218/015556D2CBC6AA3BD254DA18ED574C455EF07C0E/","BackURL","Card","","98e9bb","be1","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | YT-1300 Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[11].ContainedObjects[0].ContainedObjects[11].CustomDeck.14.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186221218/015556D2CBC6AA3BD254DA18ED574C455EF07C0E/","BackURL","Card","","005bc9","s3","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | YT-1300 Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[11].ContainedObjects[0].ContainedObjects[12].CustomDeck.14.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186221218/015556D2CBC6AA3BD254DA18ED574C455EF07C0E/","BackURL","Card","","24e64b","be3","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | YT-1300 Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[11].ContainedObjects[0].ContainedObjects[13].CustomDeck.14.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186221218/015556D2CBC6AA3BD254DA18ED574C455EF07C0E/","BackURL","Card","","b9b706","te2","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | YT-1300 Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[11].ContainedObjects[0].ContainedObjects[14].CustomDeck.14.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186221218/015556D2CBC6AA3BD254DA18ED574C455EF07C0E/","BackURL","Card","","808d26","k4","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | YT-1300 Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[11].ContainedObjects[0].ContainedObjects[15].CustomDeck.14.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186221218/015556D2CBC6AA3BD254DA18ED574C455EF07C0E/","BackURL","Card","","b09175","te1","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | YT-1300 Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[11].ContainedObjects[0].ContainedObjects[16].CustomDeck.14.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186221218/015556D2CBC6AA3BD254DA18ED574C455EF07C0E/","BackURL","Card","","fd2b6c","s4","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | YT-1300 Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[11].ContainedObjects[0].ContainedObjects[17].CustomDeck.14.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186221218/015556D2CBC6AA3BD254DA18ED574C455EF07C0E/","BackURL","Card","","b3a729","spec","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | YT-1300 Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[11].ContainedObjects[0].ContainedObjects[1].CustomDeck.14.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186221218/015556D2CBC6AA3BD254DA18ED574C455EF07C0E/","BackURL","Card","","de74a4","tr1","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | YT-1300 Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[11].ContainedObjects[0].ContainedObjects[2].CustomDeck.14.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186221218/015556D2CBC6AA3BD254DA18ED574C455EF07C0E/","BackURL","Card","","fe49c5","br1","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | YT-1300 Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[11].ContainedObjects[0].ContainedObjects[3].CustomDeck.14.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186221218/015556D2CBC6AA3BD254DA18ED574C455EF07C0E/","BackURL","Card","","4a36cb","tr2","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | YT-1300 Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[11].ContainedObjects[0].ContainedObjects[4].CustomDeck.14.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186221218/015556D2CBC6AA3BD254DA18ED574C455EF07C0E/","BackURL","Card","","7ed4b3","br2","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | YT-1300 Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[11].ContainedObjects[0].ContainedObjects[5].CustomDeck.14.BackURL"
"https://steamusercontent-a.akamaihd.net/ugc/2496767915186221218/015556D2CBC6AA3BD254DA18ED574C455EF07C0E/","BackURL","Card","","686e94","s2","Bag | TEMPLATE{Dials & Refcards Collection} | Dials & Refcards - REBEL | Infinite_Bag | YT-1300 Dials | Deck | Card","$.ObjectStates[52].ContainedObjects[0].ContainedObjects[11].ContainedObjects[0].ContainedObjects[6].CustomDeck.14.BackURL"
